date,date,Aggravated Assault,Aircraft,Arson,Assembly or Gathering Violations,Auto Theft,Auto Theft Recovery,Ballistics,Biological Threat,Bomb Hoax,Burglary - No Property Taken,Commercial Burglary,Confidence Games,Counterfeiting,Criminal Harassment,Disorderly Conduct,Drug Violation,Embezzlement,Evading Fare,Explosives,Fire Related Reports,Firearm Discovery,Firearm Violations,Fraud,Gambling,HOME INVASION,HUMAN TRAFFICKING,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,Harassment,Harbor Related Incidents,Homicide,INVESTIGATE PERSON,Investigate Person,Investigate Property,Landlord/Tenant Disputes,Larceny,Larceny From Motor Vehicle,License Plate Related Incidents,License Violation,Liquor Violation,Manslaughter,Medical Assistance,Missing Person Located,Missing Person Reported,Motor Vehicle Accident Response,Offenses Against Child / Family,Operating Under the Influence,Other,Other Burglary,Phone Call Complaints,Police Service Incidents,Prisoner Related Incidents,Property Found,Property Lost,Property Related Damage,Prostitution,Recovered Stolen Property,Residential Burglary,Restraining Order Violations,Robbery,Search Warrants,Service,Simple Assault,Towed,Vandalism,Verbal Disputes,Violations,Warrant Arrests,moonPhase,total
2017-06-10,2017-06-10,8.0,,1.0,1.0,6.0,2.0,4.0,,,,,5.0,,,1.0,18.0,,,,1.0,,1.0,3.0,,,,,4.0,,,,28.0,15.0,,24.0,11.0,,2.0,1.0,,16.0,7.0,7.0,43.0,,1.0,11.0,,,,,2.0,11.0,,,,3.0,2.0,1.0,,,14.0,14.0,18.0,10.0,6.0,3.0,0.54,305
2017-06-11,2017-06-11,6.0,,1.0,,4.0,2.0,2.0,,,,2.0,3.0,,,3.0,7.0,,1.0,,2.0,,,2.0,,,,,3.0,,,,30.0,10.0,1.0,21.0,19.0,1.0,1.0,5.0,,23.0,5.0,4.0,25.0,1.0,1.0,14.0,,,,,3.0,15.0,,,,2.0,2.0,4.0,,1.0,18.0,9.0,21.0,12.0,4.0,5.0,0.56,295
2017-06-12,2017-06-12,5.0,,1.0,,6.0,,,,,,,4.0,2.0,,1.0,12.0,1.0,,,5.0,,,5.0,,,,,10.0,1.0,1.0,,28.0,13.0,2.0,25.0,7.0,1.0,,2.0,,22.0,4.0,2.0,28.0,2.0,,6.0,,,,,2.0,12.0,,,2.0,5.0,3.0,3.0,,,11.0,15.0,13.0,13.0,3.0,8.0,0.6,286
2017-06-13,2017-06-13,6.0,,,,5.0,,2.0,,,,,,1.0,,3.0,21.0,1.0,,1.0,6.0,,2.0,5.0,,,,,7.0,2.0,1.0,,26.0,16.0,2.0,26.0,9.0,,1.0,1.0,1.0,32.0,2.0,3.0,29.0,1.0,,20.0,,,2.0,,1.0,12.0,2.0,,1.0,5.0,2.0,2.0,5.0,,14.0,11.0,14.0,18.0,3.0,20.0,0.63,344
2017-06-14,2017-06-14,4.0,,,,4.0,,2.0,,,,,,,,5.0,13.0,,,,7.0,,,3.0,,,,,6.0,,,,22.0,13.0,3.0,13.0,5.0,1.0,6.0,,,19.0,5.0,4.0,48.0,1.0,1.0,16.0,1.0,,3.0,1.0,3.0,7.0,1.0,1.0,,6.0,4.0,5.0,4.0,1.0,21.0,13.0,8.0,17.0,4.0,11.0,0.66,312
2017-06-15,2017-06-15,7.0,,,,7.0,1.0,1.0,,,,3.0,1.0,,,4.0,21.0,,,,,2.0,1.0,3.0,,,,,4.0,1.0,,,37.0,17.0,,27.0,4.0,1.0,,,,29.0,2.0,2.0,45.0,,1.0,17.0,,,4.0,,4.0,8.0,1.0,,,6.0,1.0,5.0,3.0,1.0,15.0,12.0,10.0,12.0,6.0,20.0,0.69,346
2017-06-16,2017-06-16,6.0,,,,7.0,,,,,,,2.0,1.0,,1.0,11.0,,1.0,,4.0,,1.0,6.0,,,,,10.0,,,,22.0,18.0,,21.0,12.0,,,,,13.0,12.0,6.0,46.0,2.0,,31.0,,,,1.0,9.0,8.0,4.0,,2.0,10.0,2.0,3.0,2.0,,11.0,8.0,16.0,12.0,4.0,9.0,0.73,334
2017-06-17,2017-06-17,3.0,,,,7.0,,,,,,,1.0,,,3.0,9.0,,1.0,,1.0,,,1.0,,,,,2.0,,,,18.0,12.0,,22.0,10.0,1.0,7.0,1.0,,20.0,4.0,4.0,46.0,1.0,2.0,9.0,,,1.0,1.0,2.0,7.0,,,1.0,5.0,,2.0,,1.0,13.0,9.0,12.0,10.0,7.0,3.0,0.76,259
2017-06-18,2017-06-18,8.0,,1.0,,3.0,1.0,2.0,,,,2.0,1.0,2.0,,3.0,3.0,,,,2.0,1.0,,2.0,,,,,5.0,,,,14.0,15.0,,22.0,6.0,,2.0,1.0,,16.0,3.0,3.0,38.0,,,6.0,,,,,4.0,8.0,,,2.0,2.0,3.0,3.0,,,17.0,3.0,17.0,14.0,3.0,5.0,0.8,243
2017-06-19,2017-06-19,8.0,,,1.0,6.0,1.0,3.0,,,,2.0,2.0,,,7.0,11.0,,,,3.0,,,3.0,,,,,2.0,,,,20.0,22.0,1.0,21.0,9.0,1.0,3.0,,,16.0,2.0,1.0,28.0,1.0,,17.0,,,1.0,,3.0,11.0,1.0,,1.0,6.0,2.0,6.0,,,10.0,7.0,14.0,13.0,7.0,13.0,0.83,286
2017-06-20,2017-06-20,2.0,,,,3.0,1.0,,,,,,2.0,,,2.0,13.0,1.0,,,,,2.0,6.0,,,,,5.0,,,,21.0,15.0,3.0,36.0,9.0,,1.0,,,22.0,3.0,3.0,28.0,2.0,1.0,13.0,,,5.0,,3.0,5.0,1.0,,1.0,3.0,1.0,4.0,2.0,,12.0,12.0,19.0,10.0,6.0,10.0,0.87,288
2017-06-21,2017-06-21,7.0,,,,4.0,2.0,,,,,1.0,2.0,2.0,,1.0,14.0,2.0,,,4.0,,,9.0,1.0,,,,5.0,,,,22.0,15.0,,34.0,5.0,1.0,4.0,3.0,,28.0,5.0,3.0,27.0,,,19.0,,,,,3.0,14.0,,,,4.0,,3.0,1.0,,15.0,8.0,16.0,9.0,1.0,14.0,0.91,308
2017-06-22,2017-06-22,5.0,,,,5.0,,2.0,,,,1.0,2.0,3.0,,4.0,19.0,,,,5.0,1.0,,1.0,,,,,7.0,1.0,,,25.0,10.0,2.0,20.0,9.0,,,1.0,,21.0,3.0,1.0,22.0,1.0,,18.0,1.0,,2.0,,3.0,10.0,1.0,,1.0,3.0,1.0,3.0,3.0,,12.0,15.0,12.0,17.0,7.0,11.0,0.95,291
2017-06-23,2017-06-23,13.0,,,,6.0,,1.0,,,,1.0,,2.0,,1.0,14.0,,2.0,,2.0,,1.0,4.0,,,,,3.0,,,,21.0,18.0,,29.0,9.0,1.0,2.0,,,12.0,3.0,3.0,40.0,,,13.0,,,2.0,,3.0,10.0,1.0,,1.0,5.0,3.0,2.0,1.0,,17.0,10.0,18.0,13.0,8.0,14.0,0.98,309
2017-06-24,2017-06-24,9.0,1.0,,2.0,3.0,,1.0,,,,3.0,,,,1.0,8.0,,,,,,6.0,2.0,,,,,3.0,,,,23.0,14.0,2.0,14.0,9.0,,3.0,1.0,,20.0,4.0,3.0,41.0,1.0,,18.0,,,1.0,,2.0,11.0,1.0,,1.0,2.0,2.0,7.0,,1.0,12.0,12.0,16.0,17.0,7.0,10.0,0.03,294
2017-06-25,2017-06-25,17.0,,,1.0,6.0,,3.0,,,,2.0,2.0,,,6.0,6.0,,,,,,,3.0,,,,,6.0,,,,20.0,12.0,1.0,32.0,9.0,,4.0,2.0,,32.0,7.0,6.0,36.0,1.0,1.0,17.0,,,,,1.0,12.0,,,2.0,8.0,,2.0,1.0,,16.0,17.0,17.0,10.0,3.0,6.0,0.06,327
2017-06-26,2017-06-26,9.0,,,,5.0,,1.0,,,,4.0,2.0,,,4.0,21.0,,1.0,,,,5.0,8.0,,,,,11.0,1.0,1.0,,22.0,17.0,3.0,27.0,10.0,,,1.0,,23.0,4.0,3.0,37.0,1.0,1.0,12.0,1.0,1.0,1.0,,2.0,4.0,,,4.0,2.0,1.0,2.0,,,13.0,11.0,16.0,12.0,3.0,14.0,0.1,321
2017-06-27,2017-06-27,8.0,1.0,,,5.0,1.0,1.0,,,,1.0,3.0,2.0,,1.0,15.0,1.0,,,2.0,2.0,,3.0,,,,,7.0,,,,26.0,17.0,,28.0,12.0,,1.0,1.0,,21.0,5.0,7.0,32.0,1.0,,17.0,,,,,5.0,7.0,2.0,,,7.0,,1.0,2.0,,8.0,9.0,13.0,15.0,3.0,12.0,0.13,305
2017-06-28,2017-06-28,3.0,,,1.0,13.0,1.0,1.0,,,,1.0,7.0,4.0,1.0,3.0,13.0,,1.0,1.0,2.0,1.0,1.0,10.0,,,,,9.0,,1.0,,25.0,15.0,1.0,27.0,10.0,,,1.0,,27.0,5.0,3.0,39.0,,,13.0,,,3.0,,4.0,16.0,,,2.0,3.0,,4.0,,,17.0,10.0,14.0,10.0,3.0,10.0,0.17,336
2017-06-29,2017-06-29,10.0,,,,4.0,4.0,1.0,,,,4.0,,1.0,,1.0,19.0,,,1.0,1.0,,6.0,2.0,,1.0,,,4.0,,,,24.0,12.0,,34.0,4.0,,,3.0,,16.0,2.0,1.0,44.0,,2.0,19.0,2.0,,1.0,,9.0,3.0,1.0,,,2.0,2.0,3.0,,,11.0,14.0,16.0,8.0,2.0,19.0,0.2,313
2017-06-30,2017-06-30,6.0,,1.0,,5.0,1.0,,,,,1.0,5.0,1.0,,1.0,13.0,,1.0,,3.0,1.0,,9.0,,,,,2.0,,,,22.0,5.0,1.0,15.0,7.0,2.0,,1.0,,19.0,10.0,9.0,40.0,,1.0,6.0,,,2.0,,6.0,14.0,,,,5.0,1.0,5.0,2.0,,9.0,13.0,17.0,6.0,3.0,13.0,0.24,284
2017-07-01,2017-07-01,12.0,,,1.0,6.0,1.0,,,,,,7.0,,,1.0,11.0,1.0,,,3.0,,2.0,8.0,,,,,10.0,2.0,,,17.0,12.0,1.0,33.0,12.0,,,,,22.0,3.0,2.0,31.0,,,18.0,,,,,3.0,18.0,1.0,,1.0,4.0,1.0,3.0,5.0,,16.0,14.0,21.0,18.0,5.0,7.0,0.27,333
2017-07-02,2017-07-02,19.0,,,,8.0,,1.0,,,,,1.0,,,2.0,7.0,3.0,,,4.0,,2.0,2.0,,,,,5.0,,,,15.0,8.0,,19.0,6.0,1.0,,,,22.0,3.0,1.0,26.0,1.0,1.0,13.0,1.0,,,,1.0,10.0,,,2.0,1.0,,3.0,,,15.0,9.0,11.0,14.0,7.0,4.0,0.3,248
2017-07-03,2017-07-03,7.0,,,,2.0,1.0,,,,,1.0,5.0,3.0,,4.0,14.0,,,,2.0,,,7.0,,,,,5.0,1.0,,,24.0,27.0,2.0,31.0,9.0,,1.0,,,18.0,5.0,5.0,27.0,,,22.0,,,2.0,1.0,6.0,10.0,2.0,,,6.0,,2.0,,1.0,10.0,6.0,8.0,12.0,6.0,6.0,0.33,301
2017-07-04,2017-07-04,10.0,,,,8.0,,6.0,,,,,1.0,,,4.0,18.0,,1.0,,2.0,,1.0,1.0,,,,,3.0,,,,10.0,25.0,,24.0,4.0,,,,,31.0,4.0,,24.0,,,12.0,1.0,,1.0,,4.0,8.0,1.0,,1.0,1.0,1.0,,2.0,1.0,14.0,7.0,17.0,16.0,2.0,7.0,0.36,273
2017-07-05,2017-07-05,7.0,,,1.0,7.0,1.0,4.0,,,,1.0,4.0,1.0,,3.0,15.0,1.0,,1.0,3.0,2.0,1.0,3.0,,,,,4.0,2.0,2.0,,24.0,10.0,,33.0,15.0,2.0,1.0,3.0,,12.0,6.0,2.0,35.0,1.0,,24.0,,,2.0,,7.0,5.0,1.0,,1.0,,,4.0,3.0,,14.0,10.0,12.0,16.0,9.0,10.0,0.39,325
2017-07-06,2017-07-06,13.0,,,,5.0,1.0,2.0,,,,1.0,1.0,,,3.0,9.0,,,,3.0,,1.0,4.0,,1.0,,,9.0,1.0,3.0,,13.0,14.0,,25.0,7.0,1.0,2.0,,,20.0,1.0,2.0,32.0,,,19.0,,,1.0,1.0,7.0,9.0,3.0,,3.0,3.0,,7.0,1.0,,9.0,11.0,17.0,16.0,12.0,9.0,0.42,302
2017-07-07,2017-07-07,11.0,,,,2.0,2.0,,,,,1.0,,4.0,,1.0,18.0,,1.0,,,1.0,,4.0,,,,,3.0,1.0,,,23.0,13.0,2.0,16.0,2.0,,5.0,3.0,,17.0,3.0,4.0,36.0,,1.0,13.0,,,1.0,2.0,7.0,9.0,2.0,,1.0,7.0,2.0,3.0,1.0,,10.0,7.0,12.0,10.0,3.0,10.0,0.45,274
2017-07-08,2017-07-08,6.0,1.0,,,4.0,2.0,,,,,1.0,5.0,2.0,,1.0,9.0,1.0,,,2.0,,,3.0,,,,,5.0,,,,16.0,19.0,,24.0,14.0,,1.0,,,31.0,4.0,4.0,39.0,,,10.0,,,,,4.0,7.0,1.0,,,5.0,,1.0,,1.0,15.0,11.0,15.0,21.0,6.0,4.0,0.48,295
2017-07-09,2017-07-09,7.0,,,,4.0,,,,,,2.0,1.0,2.0,,2.0,9.0,,,,2.0,2.0,1.0,2.0,,,,,2.0,,,,10.0,6.0,2.0,26.0,12.0,2.0,,1.0,,10.0,4.0,3.0,29.0,1.0,,11.0,,,1.0,,5.0,8.0,1.0,,3.0,1.0,5.0,2.0,,2.0,24.0,3.0,11.0,14.0,1.0,8.0,0.52,242
2017-07-10,2017-07-10,10.0,,,,7.0,,1.0,,,,,5.0,2.0,,4.0,13.0,,1.0,,3.0,,1.0,8.0,,,,,7.0,,,,28.0,12.0,1.0,26.0,12.0,,,,,22.0,4.0,3.0,38.0,2.0,,15.0,1.0,,1.0,1.0,1.0,10.0,,5.0,,5.0,4.0,6.0,,,14.0,13.0,13.0,11.0,6.0,13.0,0.54,329
2017-07-11,2017-07-11,8.0,,,1.0,7.0,3.0,,,,,1.0,1.0,,,1.0,15.0,1.0,,,,2.0,1.0,5.0,,,,,6.0,,,,30.0,12.0,2.0,23.0,9.0,1.0,1.0,3.0,,21.0,8.0,5.0,31.0,1.0,,10.0,,,,,7.0,8.0,,,1.0,4.0,2.0,7.0,4.0,,10.0,5.0,13.0,13.0,3.0,7.0,0.58,293
2017-07-12,2017-07-12,5.0,,,,2.0,1.0,,,,,,1.0,5.0,,4.0,13.0,1.0,,,2.0,,1.0,5.0,,,2.0,,3.0,,,,24.0,6.0,1.0,19.0,12.0,,2.0,,,20.0,5.0,3.0,31.0,,,18.0,,,,1.0,5.0,7.0,,,1.0,5.0,1.0,4.0,1.0,,20.0,15.0,16.0,10.0,5.0,12.0,0.61,289
2017-07-13,2017-07-13,4.0,,,,,1.0,1.0,,,,,4.0,2.0,,2.0,13.0,,,,,,3.0,1.0,,,,,5.0,,,,24.0,9.0,,22.0,12.0,,1.0,4.0,,26.0,3.0,4.0,32.0,2.0,,19.0,,,,,12.0,2.0,,1.0,1.0,1.0,,1.0,,,14.0,13.0,10.0,12.0,2.0,7.0,0.64,270
2017-07-14,2017-07-14,12.0,,,,7.0,1.0,,,,,,2.0,3.0,,2.0,5.0,,,,1.0,1.0,1.0,6.0,,,,,6.0,1.0,,,31.0,16.0,,21.0,9.0,,2.0,2.0,,20.0,4.0,5.0,33.0,,1.0,20.0,,,4.0,,3.0,11.0,2.0,,2.0,4.0,1.0,4.0,,1.0,14.0,13.0,17.0,12.0,5.0,8.0,0.68,313
2017-07-15,2017-07-15,2.0,,,,3.0,,2.0,,,,,1.0,2.0,,,16.0,,1.0,,1.0,,1.0,3.0,,,,,2.0,1.0,1.0,,16.0,13.0,2.0,29.0,10.0,2.0,,,,18.0,2.0,3.0,30.0,,,7.0,,,1.0,,5.0,12.0,1.0,,1.0,5.0,1.0,4.0,1.0,,15.0,12.0,18.0,21.0,1.0,5.0,0.71,271
2017-07-16,2017-07-16,9.0,,1.0,,5.0,1.0,1.0,,,,2.0,2.0,,,4.0,8.0,,,,2.0,,,4.0,,,,,5.0,2.0,,,18.0,12.0,,26.0,10.0,1.0,1.0,,,20.0,6.0,4.0,26.0,,1.0,13.0,,,,,2.0,9.0,1.0,,1.0,8.0,2.0,1.0,,1.0,11.0,14.0,20.0,16.0,1.0,4.0,0.75,275
2017-07-17,2017-07-17,7.0,,,,3.0,,1.0,,,,,5.0,3.0,,,15.0,,,,3.0,,1.0,4.0,,,,,6.0,,2.0,,19.0,11.0,2.0,25.0,12.0,1.0,1.0,3.0,,19.0,2.0,3.0,33.0,,,13.0,,,,,4.0,6.0,,6.0,3.0,10.0,2.0,3.0,1.0,,18.0,10.0,19.0,20.0,5.0,12.0,0.79,313
2017-07-18,2017-07-18,8.0,,1.0,,5.0,2.0,,,,,2.0,4.0,1.0,,3.0,15.0,,,,1.0,,1.0,8.0,,,,,4.0,1.0,1.0,,19.0,9.0,1.0,20.0,12.0,1.0,1.0,,,17.0,2.0,4.0,33.0,1.0,1.0,19.0,3.0,,1.0,,2.0,9.0,1.0,9.0,3.0,5.0,5.0,3.0,,1.0,14.0,14.0,15.0,16.0,2.0,13.0,0.82,313
2017-07-19,2017-07-19,3.0,,,,5.0,1.0,2.0,,,,,1.0,,,,21.0,1.0,,,4.0,,2.0,5.0,,,,,5.0,,,,24.0,13.0,2.0,22.0,13.0,2.0,2.0,2.0,,21.0,4.0,5.0,35.0,1.0,,15.0,1.0,,1.0,1.0,2.0,7.0,5.0,9.0,2.0,1.0,2.0,6.0,,,11.0,6.0,11.0,8.0,3.0,15.0,0.86,302
2017-07-20,2017-07-20,6.0,,,,9.0,1.0,,,,,3.0,3.0,1.0,,2.0,19.0,1.0,,,1.0,1.0,2.0,2.0,,,,,4.0,,,,16.0,12.0,,17.0,15.0,3.0,1.0,2.0,,22.0,2.0,1.0,34.0,1.0,,20.0,,,,,3.0,11.0,1.0,,1.0,1.0,1.0,8.0,,1.0,8.0,11.0,5.0,15.0,,7.0,0.9,274
2017-07-21,2017-07-21,8.0,,,,7.0,1.0,1.0,,,,3.0,1.0,3.0,,2.0,21.0,1.0,,,3.0,1.0,2.0,5.0,,,,,4.0,,,,13.0,14.0,,29.0,10.0,1.0,,,,19.0,6.0,3.0,41.0,1.0,,12.0,1.0,,2.0,1.0,1.0,9.0,,,,2.0,3.0,5.0,2.0,3.0,12.0,22.0,9.0,11.0,5.0,12.0,0.94,312
2017-07-22,2017-07-22,5.0,,,,4.0,1.0,1.0,,,,,3.0,5.0,,2.0,17.0,,,,1.0,,1.0,2.0,,,,,4.0,,,,27.0,12.0,2.0,30.0,12.0,,,,,16.0,2.0,3.0,44.0,1.0,2.0,22.0,1.0,,,,5.0,8.0,1.0,,1.0,7.0,,3.0,2.0,1.0,13.0,7.0,23.0,17.0,9.0,12.0,0.97,329
2017-07-23,2017-07-23,3.0,,,,6.0,1.0,1.0,,,,2.0,3.0,2.0,,2.0,10.0,,,,3.0,,,2.0,,1.0,,,1.0,,,,15.0,6.0,2.0,22.0,4.0,,,,,14.0,3.0,4.0,27.0,,2.0,9.0,1.0,,,,5.0,7.0,1.0,1.0,1.0,5.0,2.0,,,,17.0,6.0,10.0,12.0,4.0,4.0,0.01,221
2017-07-24,2017-07-24,5.0,1.0,,,5.0,,,,,,3.0,2.0,1.0,1.0,,12.0,,2.0,,1.0,1.0,2.0,7.0,,,,,3.0,1.0,,,23.0,8.0,2.0,12.0,4.0,1.0,,1.0,,18.0,2.0,2.0,27.0,1.0,,11.0,,,3.0,,5.0,6.0,3.0,1.0,2.0,8.0,1.0,3.0,,,7.0,14.0,7.0,14.0,7.0,11.0,0.05,251
2017-07-25,2017-07-25,4.0,,,,2.0,3.0,,,,,,3.0,2.0,,2.0,21.0,1.0,,,4.0,2.0,3.0,4.0,,,,,5.0,2.0,,,22.0,8.0,1.0,20.0,12.0,,1.0,,,21.0,3.0,3.0,29.0,1.0,,22.0,,,1.0,,13.0,5.0,,1.0,5.0,4.0,2.0,6.0,1.0,1.0,10.0,4.0,14.0,15.0,6.0,16.0,0.08,305
2017-07-26,2017-07-26,9.0,,,,6.0,3.0,,,,,1.0,1.0,1.0,,2.0,25.0,,,,2.0,1.0,,1.0,,,,,5.0,,,,18.0,13.0,2.0,26.0,11.0,1.0,2.0,,,28.0,,3.0,34.0,,,15.0,,,,,6.0,13.0,1.0,,3.0,3.0,3.0,3.0,3.0,,15.0,9.0,19.0,11.0,7.0,10.0,0.12,316
2017-07-27,2017-07-27,6.0,,,,2.0,1.0,1.0,,,,3.0,1.0,3.0,1.0,1.0,18.0,,2.0,,3.0,1.0,,3.0,,,,,6.0,,,,15.0,11.0,,31.0,12.0,2.0,8.0,5.0,,18.0,3.0,2.0,40.0,,,17.0,,,3.0,,6.0,12.0,,,3.0,5.0,3.0,3.0,1.0,,12.0,15.0,16.0,11.0,8.0,10.0,0.15,324
2017-07-28,2017-07-28,2.0,1.0,,,2.0,,2.0,,,,1.0,4.0,5.0,,,13.0,,,,1.0,,1.0,2.0,,,,,2.0,,,,19.0,9.0,,24.0,15.0,,,2.0,,27.0,6.0,2.0,36.0,,,18.0,,,1.0,,5.0,11.0,,,1.0,10.0,3.0,2.0,,,10.0,13.0,10.0,14.0,3.0,8.0,0.19,285
2017-07-29,2017-07-29,10.0,,,,6.0,3.0,2.0,,,,,1.0,1.0,,,13.0,,,,,,,6.0,,,,,2.0,,,,19.0,17.0,1.0,29.0,15.0,,3.0,,,16.0,6.0,4.0,34.0,,,17.0,,,1.0,,1.0,3.0,1.0,,3.0,4.0,1.0,7.0,,1.0,17.0,8.0,17.0,16.0,9.0,10.0,0.22,304
2017-07-30,2017-07-30,11.0,,,,9.0,3.0,2.0,,,,2.0,,1.0,,5.0,7.0,1.0,,,1.0,,1.0,2.0,,,,,3.0,,,,18.0,11.0,1.0,20.0,9.0,1.0,,,,28.0,3.0,3.0,25.0,,,9.0,,,1.0,,4.0,6.0,1.0,,1.0,3.0,,3.0,,,19.0,11.0,12.0,11.0,3.0,9.0,0.25,260
2017-07-31,2017-07-31,4.0,,,3.0,6.0,2.0,1.0,,,,,4.0,4.0,,3.0,15.0,,1.0,,,3.0,3.0,7.0,,,,,7.0,,,,27.0,11.0,,26.0,13.0,1.0,,3.0,,19.0,4.0,4.0,39.0,1.0,1.0,25.0,,,,,3.0,11.0,,,2.0,8.0,1.0,4.0,,1.0,12.0,14.0,16.0,20.0,8.0,14.0,0.28,351
2017-08-01,2017-08-01,8.0,,1.0,,10.0,2.0,1.0,,,,,4.0,1.0,,2.0,16.0,1.0,,,1.0,1.0,1.0,10.0,,,1.0,,5.0,1.0,,,20.0,13.0,1.0,26.0,9.0,,,3.0,,20.0,5.0,6.0,30.0,,,27.0,,,2.0,,3.0,14.0,2.0,,2.0,9.0,1.0,6.0,,1.0,14.0,13.0,20.0,23.0,3.0,12.0,0.31,351
2017-08-02,2017-08-02,3.0,,,,5.0,1.0,,,,,1.0,,3.0,,1.0,23.0,1.0,1.0,,4.0,,2.0,5.0,,,,,4.0,,1.0,,22.0,16.0,2.0,21.0,12.0,1.0,,1.0,,22.0,4.0,2.0,48.0,,,7.0,,,3.0,,4.0,4.0,2.0,,1.0,4.0,2.0,5.0,6.0,1.0,7.0,15.0,15.0,9.0,11.0,11.0,0.34,313
2017-08-03,2017-08-03,3.0,,,,9.0,3.0,,,,,1.0,1.0,2.0,,3.0,16.0,2.0,,,5.0,1.0,,5.0,,,,,2.0,1.0,,,21.0,12.0,,33.0,14.0,,,,,27.0,1.0,,55.0,,,18.0,,,1.0,1.0,9.0,10.0,,,2.0,5.0,,1.0,,,14.0,14.0,13.0,13.0,10.0,8.0,0.37,336
2017-08-04,2017-08-04,7.0,,,1.0,8.0,,,,,,2.0,2.0,1.0,,2.0,15.0,,,,1.0,2.0,,3.0,,,,,5.0,,,,22.0,21.0,,33.0,13.0,,3.0,3.0,,21.0,6.0,5.0,49.0,,,13.0,,,1.0,1.0,6.0,14.0,1.0,,3.0,3.0,3.0,2.0,3.0,1.0,21.0,12.0,18.0,15.0,8.0,13.0,0.4,363
2017-08-05,2017-08-05,8.0,,,,4.0,2.0,,,,,4.0,1.0,1.0,,2.0,4.0,,,,3.0,,2.0,2.0,,,,,5.0,1.0,,,17.0,11.0,,24.0,12.0,,8.0,,,18.0,3.0,3.0,41.0,,,10.0,3.0,,,1.0,2.0,10.0,1.0,1.0,1.0,1.0,,3.0,,,9.0,5.0,13.0,15.0,4.0,4.0,0.43,259
2017-08-06,2017-08-06,4.0,,,,8.0,1.0,2.0,,,,2.0,1.0,1.0,,2.0,5.0,1.0,,,2.0,1.0,3.0,2.0,,,,,2.0,1.0,,,14.0,15.0,,18.0,14.0,1.0,1.0,1.0,,17.0,3.0,1.0,34.0,,1.0,13.0,,,,,4.0,6.0,1.0,,2.0,,,7.0,,1.0,11.0,6.0,16.0,11.0,5.0,7.0,0.46,248
2017-08-07,2017-08-07,6.0,,,,5.0,1.0,1.0,,,,1.0,2.0,2.0,,1.0,24.0,,,,,2.0,2.0,9.0,,,,,4.0,,,,22.0,7.0,,25.0,9.0,,,1.0,,31.0,3.0,3.0,31.0,2.0,,20.0,,,2.0,,3.0,7.0,,,2.0,4.0,,4.0,1.0,,17.0,8.0,17.0,17.0,6.0,16.0,0.49,318
2017-08-08,2017-08-08,7.0,,,2.0,6.0,2.0,2.0,,,,2.0,4.0,6.0,,1.0,21.0,,1.0,,,1.0,,3.0,,,,,9.0,,,,20.0,14.0,1.0,23.0,9.0,,,,,20.0,3.0,3.0,25.0,,,13.0,2.0,,2.0,,9.0,10.0,1.0,,2.0,8.0,,2.0,,1.0,8.0,10.0,17.0,10.0,3.0,7.0,0.53,290
2017-08-09,2017-08-09,4.0,,,1.0,10.0,1.0,,,,,3.0,1.0,3.0,,3.0,20.0,,,,1.0,,1.0,3.0,,,,,2.0,2.0,2.0,,29.0,12.0,,28.0,7.0,2.0,,2.0,,16.0,4.0,3.0,26.0,1.0,,21.0,1.0,,,1.0,4.0,10.0,1.0,,4.0,11.0,2.0,6.0,2.0,1.0,20.0,9.0,15.0,6.0,8.0,11.0,0.56,320
2017-08-10,2017-08-10,7.0,,1.0,,5.0,1.0,1.0,,,,1.0,4.0,,,,23.0,1.0,1.0,,4.0,,,5.0,,,,,2.0,,,,26.0,12.0,,27.0,8.0,2.0,2.0,3.0,,28.0,4.0,1.0,32.0,,,16.0,,,1.0,,2.0,10.0,,4.0,2.0,3.0,,3.0,,,12.0,10.0,18.0,13.0,3.0,16.0,0.59,314
2017-08-11,2017-08-11,12.0,,,1.0,5.0,2.0,,,,,,2.0,2.0,,3.0,20.0,,,,1.0,2.0,2.0,1.0,,,,,3.0,1.0,,,21.0,10.0,2.0,14.0,11.0,1.0,1.0,1.0,,19.0,6.0,6.0,35.0,,2.0,7.0,1.0,,1.0,,3.0,10.0,,1.0,1.0,4.0,1.0,5.0,,1.0,12.0,11.0,13.0,16.0,5.0,6.0,0.63,284
2017-08-12,2017-08-12,16.0,,,2.0,5.0,1.0,1.0,,,,1.0,2.0,1.0,,5.0,22.0,,2.0,,1.0,,,4.0,,,,,3.0,,,,16.0,12.0,1.0,23.0,8.0,,3.0,2.0,,21.0,2.0,3.0,30.0,,1.0,24.0,,,,,6.0,15.0,,,2.0,3.0,3.0,9.0,1.0,,20.0,8.0,12.0,13.0,3.0,10.0,0.66,317
2017-08-13,2017-08-13,8.0,,,,7.0,,,,,,1.0,1.0,,1.0,4.0,4.0,,,,4.0,,,4.0,,,,,,1.0,2.0,,18.0,9.0,1.0,14.0,14.0,1.0,1.0,,,24.0,3.0,2.0,28.0,1.0,1.0,15.0,1.0,,,,3.0,2.0,,,3.0,8.0,1.0,6.0,,,19.0,7.0,19.0,11.0,5.0,6.0,0.7,260
