,Date,Percent Illumination,Total Crimes,City
4650,2015-09-24,80.0,467,San Francisco
4651,2015-09-25,88.0,443,San Francisco
4652,2015-09-26,95.0,424,San Francisco
4653,2015-09-27,99.0,391,San Francisco
4654,2015-09-28,100.0,415,San Francisco
4655,2015-09-29,98.0,427,San Francisco
4656,2015-09-30,93.0,391,San Francisco
4657,2015-10-01,86.0,554,San Francisco
4658,2015-10-02,77.0,482,San Francisco
4659,2015-10-03,67.0,411,San Francisco
4660,2015-10-04,57.0,381,San Francisco
4661,2015-10-05,46.0,418,San Francisco
4662,2015-10-06,36.0,396,San Francisco
4663,2015-10-07,27.0,428,San Francisco
4664,2015-10-08,19.0,420,San Francisco
4665,2015-10-09,12.0,432,San Francisco
4666,2015-10-10,7.0,485,San Francisco
4667,2015-10-11,3.0,370,San Francisco
4668,2015-10-12,1.0,393,San Francisco
4669,2015-10-13,0.0,419,San Francisco
4670,2015-10-14,1.0,386,San Francisco
4671,2015-10-15,5.0,430,San Francisco
4672,2015-10-16,10.0,460,San Francisco
4673,2015-10-17,16.0,405,San Francisco
4674,2015-10-18,24.0,384,San Francisco
4675,2015-10-19,33.0,378,San Francisco
4676,2015-10-20,44.0,456,San Francisco
4677,2015-10-21,54.0,375,San Francisco
4678,2015-10-22,65.0,372,San Francisco
4679,2015-10-23,76.0,475,San Francisco
4680,2015-10-24,85.0,451,San Francisco
4681,2015-10-25,93.0,433,San Francisco
4682,2015-10-26,98.0,459,San Francisco
4683,2015-10-27,100.0,394,San Francisco
4684,2015-10-28,99.0,431,San Francisco
4685,2015-10-29,95.0,395,San Francisco
4686,2015-10-30,89.0,419,San Francisco
4687,2015-10-31,82.0,455,San Francisco
4688,2015-11-01,73.0,522,San Francisco
4689,2015-11-02,63.0,360,San Francisco
4690,2015-11-03,53.0,424,San Francisco
4691,2015-11-04,43.0,427,San Francisco
4692,2015-11-05,34.0,412,San Francisco
4693,2015-11-06,25.0,389,San Francisco
4694,2015-11-07,17.0,348,San Francisco
4695,2015-11-08,11.0,362,San Francisco
4696,2015-11-09,6.0,399,San Francisco
4697,2015-11-10,2.0,395,San Francisco
4698,2015-11-11,0.0,352,San Francisco
4699,2015-11-12,0.0,384,San Francisco
4700,2015-11-13,2.0,423,San Francisco
4701,2015-11-14,6.0,408,San Francisco
4702,2015-11-15,12.0,423,San Francisco
4703,2015-11-16,20.0,389,San Francisco
4704,2015-11-17,29.0,398,San Francisco
4705,2015-11-18,39.0,426,San Francisco
4706,2015-11-19,50.0,402,San Francisco
4707,2015-11-20,61.0,476,San Francisco
4708,2015-11-21,72.0,432,San Francisco
4709,2015-11-22,82.0,387,San Francisco
4710,2015-11-23,90.0,365,San Francisco
4711,2015-11-24,96.0,427,San Francisco
4712,2015-11-25,99.0,433,San Francisco
4713,2015-11-26,100.0,315,San Francisco
4714,2015-11-27,98.0,416,San Francisco
4715,2015-11-28,93.0,392,San Francisco
4716,2015-11-29,87.0,363,San Francisco
4717,2015-11-30,79.0,442,San Francisco
4718,2015-12-01,70.0,440,San Francisco
4719,2015-12-02,60.0,382,San Francisco
4720,2015-12-03,51.0,395,San Francisco
4721,2015-12-04,41.0,435,San Francisco
4722,2015-12-05,32.0,389,San Francisco
4723,2015-12-06,24.0,381,San Francisco
4724,2015-12-07,16.0,367,San Francisco
4725,2015-12-08,10.0,397,San Francisco
4726,2015-12-09,5.0,378,San Francisco
4727,2015-12-10,2.0,399,San Francisco
4728,2015-12-11,0.0,370,San Francisco
4729,2015-12-12,1.0,351,San Francisco
4730,2015-12-13,4.0,349,San Francisco
4731,2015-12-14,9.0,364,San Francisco
4732,2015-12-15,16.0,349,San Francisco
4733,2015-12-16,25.0,373,San Francisco
4734,2015-12-17,35.0,362,San Francisco
4735,2015-12-18,46.0,290,San Francisco
4736,2015-12-19,57.0,259,San Francisco
4737,2015-12-20,68.0,309,San Francisco
4738,2015-12-21,78.0,275,San Francisco
4739,2015-12-22,87.0,377,San Francisco
4740,2015-12-23,94.0,394,San Francisco
4741,2015-12-24,98.0,421,San Francisco
4742,2015-12-25,100.0,280,San Francisco
4743,2015-12-26,99.0,378,San Francisco
4744,2015-12-27,96.0,344,San Francisco
4745,2015-12-28,91.0,365,San Francisco
4746,2015-12-29,85.0,382,San Francisco
4747,2015-12-30,77.0,472,San Francisco
4748,2015-12-31,68.0,414,San Francisco
4749,2016-01-01,60.0,567,San Francisco
4750,2016-01-02,50.0,396,San Francisco
4751,2016-01-03,41.0,316,San Francisco
4752,2016-01-04,32.0,366,San Francisco
4753,2016-01-05,23.0,382,San Francisco
4754,2016-01-06,16.0,360,San Francisco
4755,2016-01-07,9.0,429,San Francisco
4756,2016-01-08,4.0,444,San Francisco
4757,2016-01-09,1.0,407,San Francisco
4758,2016-01-10,0.0,402,San Francisco
4759,2016-01-11,2.0,362,San Francisco
4760,2016-01-12,6.0,409,San Francisco
4761,2016-01-13,12.0,421,San Francisco
4762,2016-01-14,20.0,395,San Francisco
4763,2016-01-15,30.0,441,San Francisco
4764,2016-01-16,41.0,446,San Francisco
4765,2016-01-17,53.0,387,San Francisco
4766,2016-01-18,64.0,375,San Francisco
4767,2016-01-19,74.0,383,San Francisco
4768,2016-01-20,83.0,462,San Francisco
4769,2016-01-21,91.0,450,San Francisco
4770,2016-01-22,96.0,455,San Francisco
4771,2016-01-23,99.0,486,San Francisco
4772,2016-01-24,100.0,400,San Francisco
4773,2016-01-25,99.0,401,San Francisco
4774,2016-01-26,95.0,448,San Francisco
4775,2016-01-27,90.0,446,San Francisco
4776,2016-01-28,84.0,394,San Francisco
4777,2016-01-29,76.0,514,San Francisco
4778,2016-01-30,68.0,421,San Francisco
4779,2016-01-31,59.0,402,San Francisco
4780,2016-02-01,50.0,494,San Francisco
4781,2016-02-02,40.0,410,San Francisco
4782,2016-02-03,31.0,420,San Francisco
4783,2016-02-04,22.0,492,San Francisco
4784,2016-02-05,14.0,472,San Francisco
4785,2016-02-06,7.0,443,San Francisco
4786,2016-02-07,3.0,460,San Francisco
4787,2016-02-08,0.0,417,San Francisco
4788,2016-02-09,1.0,420,San Francisco
4789,2016-02-10,4.0,423,San Francisco
4790,2016-02-11,9.0,391,San Francisco
4791,2016-02-12,17.0,423,San Francisco
4792,2016-02-13,27.0,414,San Francisco
4793,2016-02-14,38.0,365,San Francisco
4794,2016-02-15,49.0,418,San Francisco
4795,2016-02-16,60.0,440,San Francisco
4796,2016-02-17,70.0,404,San Francisco
4797,2016-02-18,80.0,418,San Francisco
4798,2016-02-19,87.0,423,San Francisco
4799,2016-02-20,93.0,410,San Francisco
4800,2016-02-21,98.0,424,San Francisco
4801,2016-02-22,100.0,393,San Francisco
4802,2016-02-23,100.0,360,San Francisco
4803,2016-02-24,98.0,413,San Francisco
4804,2016-02-25,95.0,393,San Francisco
4805,2016-02-26,89.0,377,San Francisco
4806,2016-02-27,83.0,419,San Francisco
4807,2016-02-28,75.0,382,San Francisco
4808,2016-02-29,67.0,388,San Francisco
4809,2016-03-01,57.0,427,San Francisco
4810,2016-03-02,48.0,404,San Francisco
4811,2016-03-03,38.0,377,San Francisco
4812,2016-03-04,28.0,460,San Francisco
4813,2016-03-05,19.0,351,San Francisco
4814,2016-03-06,11.0,368,San Francisco
4815,2016-03-07,5.0,388,San Francisco
4816,2016-03-08,1.0,369,San Francisco
4817,2016-03-09,0.0,375,San Francisco
4818,2016-03-10,2.0,348,San Francisco
4819,2016-03-11,7.0,386,San Francisco
4820,2016-03-12,14.0,364,San Francisco
4821,2016-03-13,23.0,309,San Francisco
4822,2016-03-14,34.0,415,San Francisco
4823,2016-03-15,45.0,403,San Francisco
4824,2016-03-16,56.0,418,San Francisco
4825,2016-03-17,66.0,415,San Francisco
4826,2016-03-18,75.0,461,San Francisco
4827,2016-03-19,84.0,399,San Francisco
4828,2016-03-20,90.0,360,San Francisco
4829,2016-03-21,95.0,433,San Francisco
4830,2016-03-22,98.0,435,San Francisco
4831,2016-03-23,100.0,412,San Francisco
4832,2016-03-24,100.0,358,San Francisco
4833,2016-03-25,97.0,423,San Francisco
4834,2016-03-26,94.0,450,San Francisco
4835,2016-03-27,88.0,387,San Francisco
4836,2016-03-28,81.0,392,San Francisco
4837,2016-03-29,73.0,436,San Francisco
4838,2016-03-30,64.0,422,San Francisco
4839,2016-03-31,54.0,435,San Francisco
4840,2016-04-01,44.0,530,San Francisco
4841,2016-04-02,34.0,436,San Francisco
4842,2016-04-03,24.0,384,San Francisco
4843,2016-04-04,15.0,459,San Francisco
4844,2016-04-05,8.0,390,San Francisco
4845,2016-04-06,2.0,422,San Francisco
4846,2016-04-07,0.0,435,San Francisco
4847,2016-04-08,1.0,417,San Francisco
4848,2016-04-09,5.0,400,San Francisco
4849,2016-04-10,11.0,338,San Francisco
4850,2016-04-11,20.0,418,San Francisco
4851,2016-04-12,29.0,410,San Francisco
4852,2016-04-13,40.0,405,San Francisco
4853,2016-04-14,51.0,371,San Francisco
4854,2016-04-15,61.0,445,San Francisco
4855,2016-04-16,70.0,390,San Francisco
4856,2016-04-17,79.0,374,San Francisco
4857,2016-04-18,86.0,363,San Francisco
4858,2016-04-19,92.0,406,San Francisco
4859,2016-04-20,96.0,482,San Francisco
4860,2016-04-21,99.0,410,San Francisco
4861,2016-04-22,100.0,414,San Francisco
4862,2016-04-23,99.0,447,San Francisco
4863,2016-04-24,96.0,382,San Francisco
4864,2016-04-25,92.0,383,San Francisco
4865,2016-04-26,86.0,352,San Francisco
4866,2016-04-27,78.0,365,San Francisco
4867,2016-04-28,70.0,449,San Francisco
4868,2016-04-29,60.0,427,San Francisco
4869,2016-04-30,49.0,424,San Francisco
4870,2016-05-01,39.0,482,San Francisco
4871,2016-05-02,28.0,382,San Francisco
4872,2016-05-03,18.0,348,San Francisco
4873,2016-05-04,10.0,387,San Francisco
4874,2016-05-05,4.0,456,San Francisco
4875,2016-05-06,1.0,439,San Francisco
4876,2016-05-07,0.0,421,San Francisco
4877,2016-05-08,3.0,330,San Francisco
4878,2016-05-09,9.0,326,San Francisco
4879,2016-05-10,16.0,383,San Francisco
4880,2016-05-11,25.0,381,San Francisco
4881,2016-05-12,35.0,398,San Francisco
4882,2016-05-13,45.0,442,San Francisco
4883,2016-05-14,55.0,427,San Francisco
4884,2016-05-15,65.0,440,San Francisco
4885,2016-05-16,74.0,431,San Francisco
4886,2016-05-17,81.0,431,San Francisco
4887,2016-05-18,88.0,393,San Francisco
4888,2016-05-19,94.0,394,San Francisco
4889,2016-05-20,97.0,450,San Francisco
4890,2016-05-21,99.0,387,San Francisco
4891,2016-05-22,100.0,360,San Francisco
4892,2016-05-23,98.0,485,San Francisco
4893,2016-05-24,95.0,452,San Francisco
4894,2016-05-25,89.0,395,San Francisco
4895,2016-05-26,82.0,402,San Francisco
4896,2016-05-27,74.0,459,San Francisco
4897,2016-05-28,64.0,388,San Francisco
4898,2016-05-29,53.0,445,San Francisco
4899,2016-05-30,42.0,405,San Francisco
4900,2016-05-31,31.0,413,San Francisco
4901,2016-06-01,21.0,481,San Francisco
4902,2016-06-02,12.0,415,San Francisco
4903,2016-06-03,6.0,382,San Francisco
4904,2016-06-04,1.0,368,San Francisco
4905,2016-06-05,0.0,369,San Francisco
4906,2016-06-06,2.0,328,San Francisco
4907,2016-06-07,6.0,381,San Francisco
4908,2016-06-08,12.0,381,San Francisco
4909,2016-06-09,20.0,394,San Francisco
4910,2016-06-10,29.0,418,San Francisco
4911,2016-06-11,39.0,376,San Francisco
4912,2016-06-12,49.0,403,San Francisco
4913,2016-06-13,58.0,378,San Francisco
4914,2016-06-14,68.0,362,San Francisco
4915,2016-06-15,76.0,437,San Francisco
4916,2016-06-16,84.0,425,San Francisco
4917,2016-06-17,90.0,403,San Francisco
4918,2016-06-18,95.0,402,San Francisco
4919,2016-06-19,98.0,354,San Francisco
4920,2016-06-20,100.0,404,San Francisco
4921,2016-06-21,99.0,425,San Francisco
4922,2016-06-22,97.0,453,San Francisco
4923,2016-06-23,92.0,390,San Francisco
4924,2016-06-24,85.0,455,San Francisco
4925,2016-06-25,77.0,507,San Francisco
4926,2016-06-26,67.0,482,San Francisco
4927,2016-06-27,56.0,336,San Francisco
4928,2016-06-28,45.0,433,San Francisco
4929,2016-06-29,34.0,357,San Francisco
4930,2016-06-30,23.0,395,San Francisco
4931,2016-07-01,14.0,508,San Francisco
4932,2016-07-02,7.0,354,San Francisco
4933,2016-07-03,2.0,387,San Francisco
4934,2016-07-04,0.0,352,San Francisco
4935,2016-07-05,1.0,394,San Francisco
4936,2016-07-06,4.0,413,San Francisco
4937,2016-07-07,9.0,369,San Francisco
4938,2016-07-08,16.0,353,San Francisco
4939,2016-07-09,24.0,402,San Francisco
4940,2016-07-10,33.0,373,San Francisco
4941,2016-07-11,42.0,415,San Francisco
4942,2016-07-12,52.0,378,San Francisco
4943,2016-07-13,61.0,364,San Francisco
4944,2016-07-14,70.0,383,San Francisco
4945,2016-07-15,78.0,423,San Francisco
4946,2016-07-16,86.0,423,San Francisco
4947,2016-07-17,92.0,330,San Francisco
4948,2016-07-18,97.0,379,San Francisco
4949,2016-07-19,99.0,412,San Francisco
4950,2016-07-20,100.0,361,San Francisco
4951,2016-07-21,98.0,388,San Francisco
4952,2016-07-22,94.0,407,San Francisco
4953,2016-07-23,88.0,399,San Francisco
4954,2016-07-24,80.0,389,San Francisco
4955,2016-07-25,70.0,376,San Francisco
4956,2016-07-26,59.0,395,San Francisco
4957,2016-07-27,47.0,435,San Francisco
4958,2016-07-28,36.0,388,San Francisco
4959,2016-07-29,25.0,399,San Francisco
4960,2016-07-30,16.0,418,San Francisco
4961,2016-07-31,9.0,424,San Francisco
4962,2016-08-01,3.0,492,San Francisco
4963,2016-08-02,1.0,380,San Francisco
4964,2016-08-03,0.0,402,San Francisco
4965,2016-08-04,2.0,354,San Francisco
4966,2016-08-05,6.0,445,San Francisco
4967,2016-08-06,12.0,431,San Francisco
4968,2016-08-07,19.0,402,San Francisco
4969,2016-08-08,27.0,345,San Francisco
4970,2016-08-09,36.0,382,San Francisco
4971,2016-08-10,45.0,411,San Francisco
4972,2016-08-11,54.0,418,San Francisco
4973,2016-08-12,64.0,414,San Francisco
4974,2016-08-13,73.0,432,San Francisco
4975,2016-08-14,81.0,385,San Francisco
4976,2016-08-15,88.0,382,San Francisco
4977,2016-08-16,94.0,380,San Francisco
4978,2016-08-17,98.0,374,San Francisco
4979,2016-08-18,100.0,421,San Francisco
4980,2016-08-19,99.0,387,San Francisco
4981,2016-08-20,96.0,350,San Francisco
4982,2016-08-21,90.0,419,San Francisco
4983,2016-08-22,82.0,400,San Francisco
4984,2016-08-23,72.0,416,San Francisco
4985,2016-08-24,61.0,405,San Francisco
4986,2016-08-25,49.0,441,San Francisco
4987,2016-08-26,38.0,424,San Francisco
4988,2016-08-27,28.0,400,San Francisco
4989,2016-08-28,18.0,389,San Francisco
4990,2016-08-29,11.0,413,San Francisco
4991,2016-08-30,5.0,359,San Francisco
4992,2016-08-31,1.0,418,San Francisco
4993,2016-09-01,0.0,453,San Francisco
4994,2016-09-02,1.0,490,San Francisco
4995,2016-09-03,3.0,413,San Francisco
4996,2016-09-04,8.0,401,San Francisco
4997,2016-09-05,14.0,350,San Francisco
4998,2016-09-06,21.0,420,San Francisco
4999,2016-09-07,29.0,405,San Francisco
5000,2016-09-08,38.0,388,San Francisco
5001,2016-09-09,47.0,429,San Francisco
5002,2016-09-10,57.0,429,San Francisco
5003,2016-09-11,67.0,360,San Francisco
5004,2016-09-12,76.0,383,San Francisco
5005,2016-09-13,84.0,410,San Francisco
5006,2016-09-14,91.0,388,San Francisco
5007,2016-09-15,97.0,464,San Francisco
5008,2016-09-16,100.0,433,San Francisco
5009,2016-09-17,100.0,432,San Francisco
5010,2016-09-18,97.0,419,San Francisco
5011,2016-09-19,92.0,385,San Francisco
5012,2016-09-20,84.0,387,San Francisco
5013,2016-09-21,74.0,391,San Francisco
5014,2016-09-22,64.0,432,San Francisco
5015,2016-09-23,52.0,451,San Francisco
5016,2016-09-24,41.0,447,San Francisco
5017,2016-09-25,31.0,431,San Francisco
5018,2016-09-26,22.0,419,San Francisco
5019,2016-09-27,14.0,423,San Francisco
5020,2016-09-28,7.0,445,San Francisco
5021,2016-09-29,3.0,364,San Francisco
5022,2016-09-30,1.0,457,San Francisco
5023,2016-10-01,0.0,476,San Francisco
5024,2016-10-02,1.0,367,San Francisco
5025,2016-10-03,5.0,426,San Francisco
5026,2016-10-04,9.0,439,San Francisco
5027,2016-10-05,15.0,397,San Francisco
5028,2016-10-06,23.0,410,San Francisco
5029,2016-10-07,31.0,477,San Francisco
5030,2016-10-08,41.0,533,San Francisco
5031,2016-10-09,50.0,430,San Francisco
5032,2016-10-10,60.0,459,San Francisco
5033,2016-10-11,70.0,404,San Francisco
5034,2016-10-12,80.0,449,San Francisco
5035,2016-10-13,88.0,461,San Francisco
5036,2016-10-14,94.0,434,San Francisco
5037,2016-10-15,99.0,424,San Francisco
5038,2016-10-16,100.0,408,San Francisco
5039,2016-10-17,98.0,426,San Francisco
5040,2016-10-18,94.0,402,San Francisco
5041,2016-10-19,87.0,424,San Francisco
5042,2016-10-20,78.0,429,San Francisco
5043,2016-10-21,67.0,419,San Francisco
5044,2016-10-22,57.0,416,San Francisco
5045,2016-10-23,46.0,372,San Francisco
5046,2016-10-24,36.0,418,San Francisco
5047,2016-10-25,26.0,430,San Francisco
5048,2016-10-26,18.0,436,San Francisco
5049,2016-10-27,11.0,447,San Francisco
5050,2016-10-28,6.0,457,San Francisco
5051,2016-10-29,2.0,426,San Francisco
5052,2016-10-30,0.0,432,San Francisco
5053,2016-10-31,0.0,460,San Francisco
5054,2016-11-01,2.0,465,San Francisco
5055,2016-11-02,6.0,420,San Francisco
5056,2016-11-03,11.0,446,San Francisco
5057,2016-11-04,17.0,473,San Francisco
5058,2016-11-05,25.0,410,San Francisco
5059,2016-11-06,34.0,410,San Francisco
5060,2016-11-07,44.0,366,San Francisco
5061,2016-11-08,54.0,421,San Francisco
5062,2016-11-09,65.0,398,San Francisco
5063,2016-11-10,75.0,442,San Francisco
5064,2016-11-11,84.0,452,San Francisco
5065,2016-11-12,92.0,476,San Francisco
5066,2016-11-13,97.0,347,San Francisco
5067,2016-11-14,100.0,395,San Francisco
5068,2016-11-15,99.0,475,San Francisco
5069,2016-11-16,96.0,446,San Francisco
5070,2016-11-17,90.0,435,San Francisco
5071,2016-11-18,82.0,491,San Francisco
5072,2016-11-19,72.0,419,San Francisco
5073,2016-11-20,62.0,418,San Francisco
5074,2016-11-21,52.0,402,San Francisco
5075,2016-11-22,42.0,427,San Francisco
5076,2016-11-23,32.0,429,San Francisco
5077,2016-11-24,23.0,324,San Francisco
5078,2016-11-25,16.0,468,San Francisco
5079,2016-11-26,10.0,452,San Francisco
5080,2016-11-27,5.0,409,San Francisco
5081,2016-11-28,2.0,393,San Francisco
5082,2016-11-29,0.0,438,San Francisco
5083,2016-11-30,1.0,373,San Francisco
5084,2016-12-01,3.0,484,San Francisco
5085,2016-12-02,7.0,455,San Francisco
5086,2016-12-03,12.0,378,San Francisco
5087,2016-12-04,20.0,408,San Francisco
5088,2016-12-05,28.0,420,San Francisco
5089,2016-12-06,38.0,434,San Francisco
5090,2016-12-07,48.0,367,San Francisco
5091,2016-12-08,59.0,374,San Francisco
5092,2016-12-09,70.0,414,San Francisco
5093,2016-12-10,80.0,432,San Francisco
5094,2016-12-11,89.0,445,San Francisco
5095,2016-12-12,95.0,446,San Francisco
5096,2016-12-13,99.0,417,San Francisco
5097,2016-12-14,100.0,507,San Francisco
5098,2016-12-15,98.0,411,San Francisco
5099,2016-12-16,93.0,482,San Francisco
5100,2016-12-17,86.0,417,San Francisco
5101,2016-12-18,78.0,366,San Francisco
5102,2016-12-19,69.0,433,San Francisco
5103,2016-12-20,59.0,460,San Francisco
5104,2016-12-21,49.0,400,San Francisco
5105,2016-12-22,39.0,477,San Francisco
5106,2016-12-23,30.0,450,San Francisco
5107,2016-12-24,22.0,372,San Francisco
5108,2016-12-25,15.0,228,San Francisco
5109,2016-12-26,9.0,365,San Francisco
5110,2016-12-27,4.0,438,San Francisco
5111,2016-12-28,1.0,397,San Francisco
5112,2016-12-29,0.0,427,San Francisco
5113,2016-12-30,1.0,422,San Francisco
5114,2016-12-31,4.0,481,San Francisco
5115,2017-01-01,8.0,485,San Francisco
5116,2017-01-02,15.0,386,San Francisco
5117,2017-01-03,23.0,411,San Francisco
5118,2017-01-04,33.0,377,San Francisco
5119,2017-01-05,43.0,420,San Francisco
5120,2017-01-06,54.0,445,San Francisco
5121,2017-01-07,66.0,409,San Francisco
5122,2017-01-08,76.0,368,San Francisco
5123,2017-01-09,85.0,376,San Francisco
5124,2017-01-10,93.0,411,San Francisco
5125,2017-01-11,98.0,383,San Francisco
5126,2017-01-12,100.0,379,San Francisco
5127,2017-01-13,99.0,451,San Francisco
5128,2017-01-14,96.0,464,San Francisco
5129,2017-01-15,91.0,419,San Francisco
5130,2017-01-16,84.0,419,San Francisco
5131,2017-01-17,76.0,409,San Francisco
5132,2017-01-18,66.0,407,San Francisco
5133,2017-01-19,57.0,425,San Francisco
5134,2017-01-20,47.0,424,San Francisco
5135,2017-01-21,38.0,473,San Francisco
5136,2017-01-22,29.0,418,San Francisco
5137,2017-01-23,21.0,457,San Francisco
5138,2017-01-24,14.0,439,San Francisco
5139,2017-01-25,8.0,414,San Francisco
5140,2017-01-26,3.0,447,San Francisco
5141,2017-01-27,1.0,443,San Francisco
5142,2017-01-28,0.0,428,San Francisco
5143,2017-01-29,2.0,424,San Francisco
5144,2017-01-30,5.0,441,San Francisco
5145,2017-01-31,11.0,432,San Francisco
5146,2017-02-01,19.0,472,San Francisco
5147,2017-02-02,29.0,445,San Francisco
5148,2017-02-03,39.0,467,San Francisco
5149,2017-02-04,50.0,487,San Francisco
5150,2017-02-05,62.0,386,San Francisco
5151,2017-02-06,73.0,381,San Francisco
5152,2017-02-07,82.0,403,San Francisco
5153,2017-02-08,90.0,429,San Francisco
5154,2017-02-09,96.0,432,San Francisco
5155,2017-02-10,99.0,494,San Francisco
5156,2017-02-11,100.0,497,San Francisco
5157,2017-02-12,98.0,369,San Francisco
5158,2017-02-13,95.0,436,San Francisco
5159,2017-02-14,89.0,415,San Francisco
5160,2017-02-15,82.0,457,San Francisco
5161,2017-02-16,74.0,423,San Francisco
5162,2017-02-17,65.0,488,San Francisco
5163,2017-02-18,56.0,487,San Francisco
5164,2017-02-19,46.0,421,San Francisco
5165,2017-02-20,37.0,398,San Francisco
5166,2017-02-21,28.0,433,San Francisco
5167,2017-02-22,20.0,424,San Francisco
5168,2017-02-23,13.0,424,San Francisco
5169,2017-02-24,7.0,393,San Francisco
5170,2017-02-25,2.0,455,San Francisco
5171,2017-02-26,0.0,408,San Francisco
5172,2017-02-27,0.0,437,San Francisco
5173,2017-02-28,3.0,431,San Francisco
5174,2017-03-01,8.0,539,San Francisco
5175,2017-03-02,16.0,436,San Francisco
5176,2017-03-03,25.0,489,San Francisco
5177,2017-03-04,36.0,433,San Francisco
5178,2017-03-05,47.0,383,San Francisco
5179,2017-03-06,58.0,441,San Francisco
5180,2017-03-07,69.0,413,San Francisco
5181,2017-03-08,79.0,441,San Francisco
5182,2017-03-09,87.0,395,San Francisco
5183,2017-03-10,94.0,462,San Francisco
5184,2017-03-11,98.0,424,San Francisco
5185,2017-03-12,100.0,406,San Francisco
5186,2017-03-13,100.0,421,San Francisco
5187,2017-03-14,97.0,437,San Francisco
5188,2017-03-15,93.0,465,San Francisco
5189,2017-03-16,88.0,424,San Francisco
5190,2017-03-17,81.0,541,San Francisco
5191,2017-03-18,73.0,436,San Francisco
5192,2017-03-19,64.0,365,San Francisco
5193,2017-03-20,54.0,381,San Francisco
5194,2017-03-21,45.0,407,San Francisco
5195,2017-03-22,35.0,479,San Francisco
5196,2017-03-23,26.0,419,San Francisco
5197,2017-03-24,18.0,457,San Francisco
5198,2017-03-25,10.0,435,San Francisco
5199,2017-03-26,5.0,456,San Francisco
5200,2017-03-27,1.0,476,San Francisco
5201,2017-03-28,0.0,411,San Francisco
5202,2017-03-29,2.0,494,San Francisco
5203,2017-03-30,6.0,499,San Francisco
5204,2017-03-31,13.0,446,San Francisco
5205,2017-04-01,22.0,488,San Francisco
5206,2017-04-02,33.0,375,San Francisco
5207,2017-04-03,44.0,458,San Francisco
5208,2017-04-04,55.0,422,San Francisco
5209,2017-04-05,66.0,441,San Francisco
5210,2017-04-06,76.0,401,San Francisco
5211,2017-04-07,84.0,440,San Francisco
5212,2017-04-08,91.0,418,San Francisco
5213,2017-04-09,96.0,335,San Francisco
5214,2017-04-10,99.0,478,San Francisco
5215,2017-04-11,100.0,444,San Francisco
5216,2017-04-12,99.0,432,San Francisco
5217,2017-04-13,96.0,420,San Francisco
5218,2017-04-14,92.0,497,San Francisco
5219,2017-04-15,86.0,467,San Francisco
5220,2017-04-16,79.0,389,San Francisco
5221,2017-04-17,71.0,429,San Francisco
5222,2017-04-18,62.0,427,San Francisco
5223,2017-04-19,52.0,393,San Francisco
5224,2017-04-20,42.0,459,San Francisco
5225,2017-04-21,32.0,438,San Francisco
5226,2017-04-22,23.0,428,San Francisco
5227,2017-04-23,14.0,407,San Francisco
5228,2017-04-24,7.0,384,San Francisco
5229,2017-04-25,3.0,432,San Francisco
5230,2017-04-26,0.0,417,San Francisco
5231,2017-04-27,1.0,452,San Francisco
5232,2017-04-28,5.0,475,San Francisco
5233,2017-04-29,11.0,451,San Francisco
5234,2017-04-30,19.0,444,San Francisco
5235,2017-05-01,29.0,472,San Francisco
5236,2017-05-02,40.0,410,San Francisco
5237,2017-05-03,51.0,415,San Francisco
5238,2017-05-04,62.0,418,San Francisco
5239,2017-05-05,72.0,430,San Francisco
5240,2017-05-06,80.0,423,San Francisco
5241,2017-05-07,88.0,433,San Francisco
5242,2017-05-08,93.0,447,San Francisco
5243,2017-05-09,97.0,391,San Francisco
5244,2017-05-10,99.0,440,San Francisco
5245,2017-05-11,100.0,426,San Francisco
5246,2017-05-12,98.0,461,San Francisco
5247,2017-05-13,95.0,422,San Francisco
5248,2017-05-14,90.0,356,San Francisco
5249,2017-05-15,84.0,485,San Francisco
5250,2017-05-16,77.0,476,San Francisco
5251,2017-05-17,68.0,408,San Francisco
5252,2017-05-18,58.0,434,San Francisco
5253,2017-05-19,48.0,430,San Francisco
5254,2017-05-20,38.0,454,San Francisco
5255,2017-05-21,28.0,436,San Francisco
5256,2017-05-22,18.0,407,San Francisco
5257,2017-05-23,10.0,482,San Francisco
5258,2017-05-24,4.0,385,San Francisco
5259,2017-05-25,1.0,462,San Francisco
5260,2017-05-26,0.0,460,San Francisco
5261,2017-05-27,3.0,475,San Francisco
5262,2017-05-28,9.0,433,San Francisco
5263,2017-05-29,16.0,372,San Francisco
5264,2017-05-30,26.0,332,San Francisco
5265,2017-05-31,36.0,392,San Francisco
5266,2017-06-01,47.0,470,San Francisco
5267,2017-06-02,57.0,428,San Francisco
5268,2017-06-03,67.0,397,San Francisco
5269,2017-06-04,76.0,398,San Francisco
5270,2017-06-05,84.0,439,San Francisco
5271,2017-06-06,90.0,366,San Francisco
5272,2017-06-07,95.0,427,San Francisco
5273,2017-06-08,98.0,396,San Francisco
5274,2017-06-09,100.0,431,San Francisco
5275,2017-06-10,99.0,401,San Francisco
5276,2017-06-11,97.0,380,San Francisco
5277,2017-06-12,94.0,397,San Francisco
5278,2017-06-13,88.0,392,San Francisco
5279,2017-06-14,81.0,403,San Francisco
5280,2017-06-15,73.0,399,San Francisco
5281,2017-06-16,63.0,447,San Francisco
5282,2017-06-17,53.0,412,San Francisco
5283,2017-06-18,42.0,383,San Francisco
5284,2017-06-19,31.0,430,San Francisco
